player_id,sleeper_id,player_name,position,team,adp,canonical_format,source,adp_source_field,retrieved_at,beatadp_player_id,fantasycalc_rank,beatadp_recorded_at,normalized_name,pos_rank
11619,11619,Ja'Lynn Polk,WR,NO,270.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,812,,2026-08-15,ja lynn polk,95
7946,7946,Jack Stoll,TE,CLE,271.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,845,,2026-08-15,jack stoll,35
7944,7944,Michael Strachan,WR,,290.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,367,,2026-08-15,michael strachan,96
13309,13309,Aaron Anderson,WR,CLE,291.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,1007,,2026-08-15,aaron anderson,97
10216,10216,Kenny McIntosh,RB,SEA,293.5,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,921,,2026-08-15,kenny mcintosh,70
7233,7233,Andre Baccellia,WR,,310.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,279,,2026-08-15,andre baccellia,98
11377,11377,Tyrell Shavers,WR,BUF,311.2,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,664,,2026-08-15,tyrell shavers,99
8177,8177,Grant Calcaterra,TE,PHI,332.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,744,,2026-08-15,grant calcaterra,36
5806,5806,John Wolford,QB,,343.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,917,,2026-08-15,john wolford,33
6850,6850,Harrison Bryant,TE,SEA,346.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,370,,2026-08-15,harrison bryant,37
