player_id,sleeper_id,player_name,position,team,adp,canonical_format,source,adp_source_field,retrieved_at,beatadp_player_id,fantasycalc_rank,beatadp_recorded_at,normalized_name,pos_rank
6801,6801,Tee Higgins,WR,CIN,47.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,428,,2026-08-15,tee higgins,15
12518,12518,Tyler Warren,TE,IND,48.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,322,,2026-08-15,tyler warren,4
11584,11584,Bucky Irving,RB,TB,49.9,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,599,,2026-08-15,bucky irving,16
7588,7588,Javonte Williams,RB,DAL,50.1,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,357,,2026-08-15,javonte williams,17
8183,8183,Brock Purdy,QB,SF,51.2,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,795,,2026-08-15,brock purdy,14
8146,8146,Garrett Wilson,WR,NYJ,52.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,623,,2026-08-15,garrett wilson,16
9997,9997,Zay Flowers,WR,BAL,53.5,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,854,,2026-08-15,zay flowers,17
7525,7525,DeVonta Smith,WR,PHI,53.6,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,689,,2026-08-15,devonta smith,18
11635,11635,Ladd McConkey,WR,LAC,55.5,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,12,,2026-08-15,ladd mcconkey,19
12514,12514,Emeka Egbuka,WR,TB,56.7,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,170,,2026-08-15,emeka egbuka,20
12481,12481,Cam Skattebo,RB,NYG,58.5,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,712,,2026-08-15,cam skattebo,18
7526,7526,Jaylen Waddle,WR,DEN,59.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,521,,2026-08-15,jaylen waddle,21
3163,3163,Jared Goff,QB,DET,61.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,17,,2026-08-15,jared goff,15
2133,2133,Davante Adams,WR,LAR,62.1,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,459,,2026-08-15,davante adams,22
12529,12529,TreVeyon Henderson,RB,NE,62.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,746,,2026-08-15,treveyon henderson,19
